,s.game,,,,,,,,playing,Views,followers,,,,,,,,
live chat on YT,,,,,,,,,,,,,,,,,,,
"www.youtube.com/user/jewishmonkeyrapist""",en,en,,2013-01-26T00:09:27Z,2018-10-28T18:00:59Z,TRUE,FALSE,,,,,,,,,,,,
31240849040,,0,720,60.03937,0,2018-11-14T20:24:06Z,GoDamuss,godamuss,Creative,316,3,"3ds max / maybe a gamesilent vids 4 copyrightsthey \claimed\"" my modeling videos",,,,,,,
live chat on YT,,,,,,,,,,,,,,,,,,,
"www.youtube.com/user/jewishmonkeyrapist""",en,en,,2013-01-26T00:09:27Z,2018-10-28T18:00:59Z,TRUE,FALSE,,,,,,,,,,,,
31240849040,,0,720,60.03937,0,2018-11-14T20:24:06Z,GoDamuss,godamuss,Creative,316,3,"3ds max / maybe a gamesilent vids 4 copyrightsthey \claimed\"" my modeling videos",,,,,,,
live chat on YT,,,,,,,,,,,,,,,,,,,
"www.youtube.com/user/jewishmonkeyrapist""",en,en,,2013-01-26T00:09:27Z,2018-10-28T18:00:59Z,TRUE,FALSE,,,,,,,,,,,,
31240853328,Call of Duty: Black Ops 4,0,576,60,0,2018-11-14T20:24:30Z,greedmonstar,greedmonstar,Magic: The Gathering,8,1,ARENA TIME,en,en,,2018-11-07T00:11:33Z,2018-11-14T21:24:03Z,FALSE,FALSE
31240853328,Call of Duty: Black Ops 4,0,576,60,0,2018-11-14T20:24:30Z,greedmonstar,greedmonstar,Magic: The Gathering,8,1,ARENA TIME,en,en,,2018-11-07T00:11:33Z,2018-11-14T21:24:03Z,FALSE,FALSE
31240853328,Call of Duty: Black Ops 4,0,576,60,0,2018-11-14T20:24:30Z,greedmonstar,greedmonstar,Magic: The Gathering,8,1,ARENA TIME,en,en,,2018-11-07T00:11:33Z,2018-11-14T21:24:03Z,FALSE,FALSE
31240849040,,0,720,60.03937,0,2018-11-14T20:24:06Z,GoDamuss,godamuss,Creative,316,3,"3ds max / maybe a gamesilent vids 4 copyrightsthey \claimed\"" my modeling videos",,,,,,,
live chat on YT,,,,,,,,,,,,,,,,,,,
"www.youtube.com/user/jewishmonkeyrapist""",en,en,,2013-01-26T00:09:27Z,2018-10-28T18:00:59Z,TRUE,FALSE,,,,,,,,,,,,
31240849040,,0,720,60.03937,0,2018-11-14T20:24:06Z,GoDamuss,godamuss,Creative,316,3,"3ds max / maybe a gamesilent vids 4 copyrightsthey \claimed\"" my modeling videos",,,,,,,
live chat on YT,,,,,,,,,,,,,,,,,,,
"www.youtube.com/user/jewishmonkeyrapist""",en,en,,2013-01-26T00:09:27Z,2018-10-28T18:00:59Z,TRUE,FALSE,,,,,,,,,,,,
31240849040,,0,720,60.03937,0,2018-11-14T20:24:06Z,GoDamuss,godamuss,Creative,316,3,"3ds max / maybe a gamesilent vids 4 copyrightsthey \claimed\"" my modeling videos",,,,,,,
live chat on YT,,,,,,,,,,,,,,,,,,,
"www.youtube.com/user/jewishmonkeyrapist""",en,en,,2013-01-26T00:09:27Z,2018-10-28T18:00:59Z,TRUE,FALSE,,,,,,,,,,,,
31240853328,Call of Duty: Black Ops 4,0,576,60,0,2018-11-14T20:24:30Z,greedmonstar,greedmonstar,Magic: The Gathering,8,1,ARENA TIME,en,en,,2018-11-07T00:11:33Z,2018-11-14T21:24:03Z,FALSE,FALSE
31240853328,Call of Duty: Black Ops 4,0,576,60,0,2018-11-14T20:24:30Z,greedmonstar,greedmonstar,Magic: The Gathering,8,1,ARENA TIME,en,en,,2018-11-07T00:11:33Z,2018-11-14T21:24:03Z,FALSE,FALSE
31240853328,Call of Duty: Black Ops 4,0,576,60,0,2018-11-14T20:24:30Z,greedmonstar,greedmonstar,Magic: The Gathering,8,1,ARENA TIME,en,en,,2018-11-07T00:11:33Z,2018-11-14T21:24:03Z,FALSE,FALSE
31240849040,,0,720,60.03937,0,2018-11-14T20:24:06Z,GoDamuss,godamuss,Creative,316,3,"3ds max / maybe a gamesilent vids 4 copyrightsthey \claimed\"" my modeling videos",,,,,,,
live chat on YT,,,,,,,,,,,,,,,,,,,
"www.youtube.com/user/jewishmonkeyrapist""",en,en,,2013-01-26T00:09:27Z,2018-10-28T18:00:59Z,TRUE,FALSE,,,,,,,,,,,,
31240849040,,0,720,60.03937,0,2018-11-14T20:24:06Z,GoDamuss,godamuss,Creative,316,3,"3ds max / maybe a gamesilent vids 4 copyrightsthey \claimed\"" my modeling videos",,,,,,,
live chat on YT,,,,,,,,,,,,,,,,,,,
"www.youtube.com/user/jewishmonkeyrapist""",en,en,,2013-01-26T00:09:27Z,2018-10-28T18:00:59Z,TRUE,FALSE,,,,,,,,,,,,
31240849040,,0,720,60.03937,0,2018-11-14T20:24:06Z,GoDamuss,godamuss,Creative,316,3,"3ds max / maybe a gamesilent vids 4 copyrightsthey \claimed\"" my modeling videos",,,,,,,
live chat on YT,,,,,,,,,,,,,,,,,,,
"www.youtube.com/user/jewishmonkeyrapist""",en,en,,2013-01-26T00:09:27Z,2018-10-28T18:00:59Z,TRUE,FALSE,,,,,,,,,,,,
31240643776,CreativeDestruction,0,720,60,0,2018-11-14T20:06:22Z,yungErikStreamt,yungerikstreamt,asmr,911,39,Fortnite 2.0 Kappa,de,de,,2016-05-02T19:35:10Z,2018-11-14T22:06:24Z,FALSE,FALSE
31240574208,,0,1080,60.0096,0,2018-11-14T20:01:05Z,Thormug,thormug,IRL,2585,38,NOTHING PLANNED,fr,fr,,2012-09-18T22:09:04Z,2018-11-14T20:01:04Z,FALSE,FALSE
31240574208,,0,1080,60.0096,0,2018-11-14T20:01:05Z,Thormug,thormug,IRL,2585,38,NOTHING PLANNED,fr,fr,,2012-09-18T22:09:04Z,2018-11-14T20:01:04Z,FALSE,FALSE
31240574208,,0,1080,60.0096,0,2018-11-14T20:01:05Z,Thormug,thormug,IRL,2585,38,NOTHING PLANNED,fr,fr,,2012-09-18T22:09:04Z,2018-11-14T20:01:04Z,FALSE,FALSE
31240574208,,0,1080,60.0096,0,2018-11-14T20:01:05Z,Thormug,thormug,IRL,2585,38,NOTHING PLANNED,fr,fr,,2012-09-18T22:09:04Z,2018-11-14T20:01:04Z,FALSE,FALSE
31240398800,,0,720,30,0,2018-11-14T19:46:24Z,StetteMedia,stettemedia,IRL,5118,198,HERALD SCRUB,en,no,,2017-03-25T17:19:27Z,2018-11-14T21:08:43Z,TRUE,FALSE
31240110016,,0,1080,59.949623,0,2018-11-14T19:20:59Z,ComiPat,comipat,Creative,3014,129,Art~,en,en-gb,,2014-03-11T18:02:32Z,2018-11-14T16:45:10Z,FALSE,FALSE
31239921104,,0,720,30,0,2018-11-14T19:04:51Z,seanpatrickrichards,seanpatrickrichards,Creative,5809,79,seanpatrickrichards's mobile stream,en,en,,2017-04-18T13:38:10Z,2018-11-14T08:55:48Z,FALSE,FALSE
31239829232,,0,720,30,0,2018-11-14T18:57:58Z,isovector,isovector,Creative,904,57,Sandy Maguire - Haskell game development #haskell,en,en,,2017-08-27T03:15:21Z,2018-11-14T22:05:59Z,FALSE,FALSE
31239829232,,0,720,30,0,2018-11-14T18:57:58Z,isovector,isovector,Creative,904,57,Sandy Maguire - Haskell game development #haskell,en,en,,2017-08-27T03:15:21Z,2018-11-14T22:05:59Z,FALSE,FALSE
31239829232,,0,720,30,0,2018-11-14T18:57:58Z,isovector,isovector,Creative,904,57,Sandy Maguire - Haskell game development #haskell,en,en,,2017-08-27T03:15:21Z,2018-11-14T22:05:59Z,FALSE,FALSE
31239829232,,0,720,30,0,2018-11-14T18:57:58Z,isovector,isovector,Creative,904,57,Sandy Maguire - Haskell game development #haskell,en,en,,2017-08-27T03:15:21Z,2018-11-14T22:05:59Z,FALSE,FALSE
31239142224,Fortnite,0,720,30.146767,0,2018-11-14T17:59:28Z,jdw0132,jdw0132,,3,1,Ls nasty,en,en,,2018-11-14T17:28:43Z,2018-11-14T22:19:48Z,FALSE,FALSE
31239142224,Fortnite,0,720,30.146767,0,2018-11-14T17:59:28Z,jdw0132,jdw0132,,3,1,Ls nasty,en,en,,2018-11-14T17:28:43Z,2018-11-14T22:19:48Z,FALSE,FALSE
31239142224,Fortnite,0,720,30.146767,0,2018-11-14T17:59:28Z,jdw0132,jdw0132,,3,1,Ls nasty,en,en,,2018-11-14T17:28:43Z,2018-11-14T22:19:48Z,FALSE,FALSE
31239142224,Fortnite,0,720,30.146767,0,2018-11-14T17:59:28Z,jdw0132,jdw0132,,3,1,Ls nasty,en,en,,2018-11-14T17:28:43Z,2018-11-14T22:19:48Z,FALSE,FALSE
31237289712,,0,720,30.015007,0,2018-11-14T14:53:35Z,jake_kim,jake_kim,Creative,1876,107,"Korean Portrait Painter Oil On Canvas _Û“¤ã¦Î",en,ko,,2017-05-12T01:59:19Z,2018-11-14T21:35:36Z,FALSE,FALSE
31237281232,,0,720,30.003658,0,2018-11-14T14:52:30Z,lovejesusbrian,lovejesusbrian,IRL,289,3,Jesucristo Vive!,en,en,,2018-09-10T18:28:48Z,2018-11-14T16:44:58Z,FALSE,FALSE
31237174384,,0,1080,60,0,2018-11-14T14:39:02Z,Trailers247,trailers247,IRL,202412,532,Movie Trailers 24/7,en,en,,2017-05-23T14:42:44Z,2018-11-14T22:07:31Z,FALSE,TRUE
31236957936,,0,720,30,0,2018-11-14T14:11:15Z,thepaloalto,thepaloalto,IRL,142,2,Link's Awakening (Link the Dog's Nap-Cam),en,en,,2012-12-19T01:57:13Z,2018-11-14T16:44:47Z,FALSE,FALSE
31236849568,,0,1080,60,0,2018-11-14T13:57:55Z,fablab_vwcc,fablab_vwcc,Creative,1614,19,Horticulture at VWCC is using our 3D printed planters,en,en,,2018-05-15T15:02:17Z,2018-11-14T21:02:29Z,FALSE,FALSE
31236420160,,0,720,30,0,2018-11-14T12:56:37Z,Mint3,mint3,IRL,7061,236,‹À‹»‹ÄÈ‹Ä‹Ä£‹Ä_‹Ä‹ÄÇ,ja,ja,,2012-05-01T22:05:44Z,2018-11-14T21:31:07Z,TRUE,FALSE
31236333856,,0,736,29.980658,0,2018-11-14T12:42:55Z,macroszz1,macroszz1,IRL,2,0,Watch me play (null),en,en,,2018-07-15T06:56:27Z,2018-11-14T12:59:27Z,FALSE,FALSE
31236238800,,0,720,60,0,2018-11-14T12:27:39Z,Talianiz,talianiz,IRL,365,3,,fr,fr,,2014-09-18T14:14:08Z,2018-11-14T14:27:38Z,FALSE,FALSE
31236238800,,0,720,60,0,2018-11-14T12:27:39Z,Talianiz,talianiz,IRL,365,3,,fr,fr,,2014-09-18T14:14:08Z,2018-11-14T14:27:38Z,FALSE,FALSE
31236083072,,0,460,30,0,2018-11-14T12:02:15Z,radionoise3,radionoise3,IRL,602,4,studio roma,en,it,,2018-04-03T22:41:24Z,2018-11-09T19:14:09Z,FALSE,FALSE
31236083072,,0,460,30,0,2018-11-14T12:02:15Z,radionoise3,radionoise3,IRL,602,4,studio roma,en,it,,2018-04-03T22:41:24Z,2018-11-09T19:14:09Z,FALSE,FALSE
31233268224,,0,720,30,0,2018-11-14T03:45:30Z,ztaylorbatterytv,ztaylorbatterytv,IRL,698,8,Battery Research,en,en,,2017-01-06T03:35:58Z,2018-11-11T23:47:24Z,FALSE,FALSE
31233162992,,0,1080,30,0,2018-11-14T03:34:02Z,Rynstrum,rynstrum,IRL,159,4,Building sentinel from the matrix then 3d printer repairs,en,en,,2014-02-20T03:18:39Z,2018-07-14T23:00:04Z,FALSE,FALSE
31231856688,,0,720,30,0,2018-11-14T01:35:00Z,reggietheskink,reggietheskink,IRL,6288,134,Reggie the Skink,en,en,,2018-04-04T18:16:27Z,2018-11-14T17:15:16Z,FALSE,FALSE
31231856688,,0,720,30,0,2018-11-14T01:35:00Z,reggietheskink,reggietheskink,IRL,6288,134,Reggie the Skink,en,en,,2018-04-04T18:16:27Z,2018-11-14T17:15:16Z,FALSE,FALSE
31231363856,,0,720,20,0,2018-11-14T00:56:53Z,git247,git247,Creative,877,6,Control the Gadgets in the Live Stream - Learn about GetInTouch!,en,en,,2018-05-28T20:22:42Z,2018-11-14T18:40:27Z,FALSE,FALSE
31231363856,,0,720,20,0,2018-11-14T00:56:53Z,git247,git247,Creative,877,6,Control the Gadgets in the Live Stream - Learn about GetInTouch!,en,en,,2018-05-28T20:22:42Z,2018-11-14T18:40:27Z,FALSE,FALSE
31231360704,,0,1080,60,0,2018-11-14T00:56:40Z,BreakingDadOfficial,breakingdadofficial,IRL,4915,129,Breaking VOD Re-runs,en,en-gb,,2017-12-20T11:23:40Z,2018-11-14T22:00:21Z,TRUE,FALSE
31231360704,,0,1080,60,0,2018-11-14T00:56:40Z,BreakingDadOfficial,breakingdadofficial,IRL,4915,129,Breaking VOD Re-runs,en,en-gb,,2017-12-20T11:23:40Z,2018-11-14T22:00:21Z,TRUE,FALSE
31236238800,,0,720,60,0,2018-11-14T12:27:39Z,Talianiz,talianiz,IRL,365,3,,fr,fr,,2014-09-18T14:14:08Z,2018-11-14T14:27:38Z,FALSE,FALSE
31236238800,,0,720,60,0,2018-11-14T12:27:39Z,Talianiz,talianiz,IRL,365,3,,fr,fr,,2014-09-18T14:14:08Z,2018-11-14T14:27:38Z,FALSE,FALSE
31236083072,,0,460,30,0,2018-11-14T12:02:15Z,radionoise3,radionoise3,IRL,602,4,studio roma,en,it,,2018-04-03T22:41:24Z,2018-11-09T19:14:09Z,FALSE,FALSE
31236083072,,0,460,30,0,2018-11-14T12:02:15Z,radionoise3,radionoise3,IRL,602,4,studio roma,en,it,,2018-04-03T22:41:24Z,2018-11-09T19:14:09Z,FALSE,FALSE
31235793920,,0,720,30,0,2018-11-14T11:10:36Z,TekksPrints,tekksprints,Creative,417,11,‰Ð»•ü Project TorbjÌ¦rn Turret å_ 3D-Printing ‰Ð»•ü,en,de,,2017-11-15T17:44:44Z,2018-11-14T08:53:36Z,FALSE,FALSE
31235434544,,0,480,30,0,2018-11-14T09:50:15Z,UETV_DGM,uetv_dgm,IRL,151036,93,Daily Global Meditation,en,en,,2018-02-03T14:54:51Z,2018-11-14T21:05:34Z,FALSE,FALSE
31231856688,,0,720,30,0,2018-11-14T01:35:00Z,reggietheskink,reggietheskink,IRL,6288,134,Reggie the Skink,en,en,,2018-04-04T18:16:27Z,2018-11-14T17:15:16Z,FALSE,FALSE
31231856688,,0,720,30,0,2018-11-14T01:35:00Z,reggietheskink,reggietheskink,IRL,6288,134,Reggie the Skink,en,en,,2018-04-04T18:16:27Z,2018-11-14T17:15:16Z,FALSE,FALSE
31231363856,,0,720,20,0,2018-11-14T00:56:53Z,git247,git247,Creative,877,6,Control the Gadgets in the Live Stream - Learn about GetInTouch!,en,en,,2018-05-28T20:22:42Z,2018-11-14T18:40:27Z,FALSE,FALSE
31231363856,,0,720,20,0,2018-11-14T00:56:53Z,git247,git247,Creative,877,6,Control the Gadgets in the Live Stream - Learn about GetInTouch!,en,en,,2018-05-28T20:22:42Z,2018-11-14T18:40:27Z,FALSE,FALSE
31231360704,,0,1080,60,0,2018-11-14T00:56:40Z,BreakingDadOfficial,breakingdadofficial,IRL,4915,129,Breaking VOD Re-runs,en,en-gb,,2017-12-20T11:23:40Z,2018-11-14T22:00:21Z,TRUE,FALSE
31231360704,,0,1080,60,0,2018-11-14T00:56:40Z,BreakingDadOfficial,breakingdadofficial,IRL,4915,129,Breaking VOD Re-runs,en,en-gb,,2017-12-20T11:23:40Z,2018-11-14T22:00:21Z,TRUE,FALSE
31226707248,,0,360,23.979887,0,2018-11-13T18:27:40Z,OCSBroadcastify,ocsbroadcastify,IRL,2948,36,"LIVE Sheriff/Fire/EMS | !Discord Otoe,  Cass, and Johnson Counties, Nebraska | Broadcastify",en,en,,2018-01-15T23:56:22Z,2018-11-14T15:47:49Z,FALSE,FALSE
31224751328,,0,720,60,0,2018-11-13T15:21:21Z,tacosbirdfarm,tacosbirdfarm,IRL,3189,135,Watch birds & chill,en,en,,2018-05-11T20:38:21Z,2018-11-14T14:51:44Z,FALSE,FALSE
31223048352,,0,1080,30,0,2018-11-13T10:53:30Z,fatpigsignals,fatpigsignals,IRL,28715,956,Bitcoin and Crypto Trading 24-7 - www.fatpigsignals.com - Free Signals,en,en,,2018-01-23T06:29:56Z,2018-11-13T21:58:07Z,FALSE,FALSE
31222495200,,0,648,23.979591,0,2018-11-13T08:47:37Z,iamindiefilm,iamindiefilm,Creative,3764,265,24/7 Indie Short Films || iamindiefilm,en,en,,2017-12-29T22:31:30Z,2018-11-13T20:11:12Z,TRUE,FALSE
31222461856,,0,1080,60,0,2018-11-13T08:39:39Z,nanamikiri,nanamikiri,IRL,913,10,“«_Ä“ÊÛ_Ä,ko,ko,,2016-02-17T07:48:53Z,2018-11-14T08:55:52Z,FALSE,FALSE
